subject,predicate,object,truth,kl_rel,degree_product,jaccard,kl,adamic_adar,katz,simrank,ks,predpath,pathent,pra,ensemble_score
http://dbpedia.org/resource/Lleyton_Hewitt,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Adelaide,1,0.19326,71424.0,0.001487,0.098017,1.338336,0.39025,0.000544,0.11327,1.0,3895.954869,1.0,0.9986167466199196
http://dbpedia.org/resource/Oscar_Wilde,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Dublin,1,0.254186,318054.0,0.000379,0.086919,1.027797,0.872875,0.000302,0.128811,1.0,3811.352084,1.0,0.9986167466199196
http://dbpedia.org/resource/Natasha_Zvereva,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Minsk,1,0.858573,104244.0,0.001512,0.123097,0.277101,0.542,6.5e-05,0.133098,1.0,5805.843161,1.0,0.9986167466199196
http://dbpedia.org/resource/Ella_Fitzgerald,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Newport_News,_Virginia",1,0.109144,19533.0,0.0,0.077917,0.0,0.075125,0.000102,0.072529,1.0,6511.267033,1.0,0.9970152757473095
http://dbpedia.org/resource/Martin_Koolhoven,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/The_Hague,1,0.157948,11979.0,0.000747,0.083331,0.105762,0.1655,0.000675,0.070996,1.0,3501.707,0.0,0.9762069531889916
http://dbpedia.org/resource/Samantha_Stosur,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Brisbane,1,0.108687,102212.0,0.000846,0.078972,0.212796,0.526625,0.000133,0.042883,0.0,3114.512193,1.0,0.9227394102781195
http://dbpedia.org/resource/Nas,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/New_York_City,1,0.229744,3310758.0,0.000622,0.074694,4.705829,3.743625,0.000197,0.107447,1.0,9404.828124,1.0,0.9986076398456137
http://dbpedia.org/resource/David_Ferrer,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Alicante,1,0.13989,8120.0,0.003759,0.086425,0.099809,0.058625,0.00015,0.061015,1.0,4044.654929,1.0,0.9986167466199196
http://dbpedia.org/resource/Immanuel_Kant,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Königsberg,1,0.893524,73130.0,0.010811,0.158031,1.628201,0.244,0.000141,0.272881,0.0,6389.566831,1.0,0.9056407410390581
http://dbpedia.org/resource/Rae_Armantrout,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Vallejo,_California",1,0.08866,1134.0,0.005155,0.061245,0.09904,0.0375,0.000421,0.033974,1.0,5052.978316,1.0,0.9986167466199196
http://dbpedia.org/resource/Jesse_Aaron_Dwyre,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Kingston,_Ontario",1,0.055139,1464.0,0.0,0.050567,0.0,0.0,2.8e-05,0.025924,0.0,-13.883547,0.0,0.27704473600771345
http://dbpedia.org/resource/LeBron_James,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Akron,_Ohio",1,0.137988,41844.0,0.001431,0.082802,0.15499,0.11,4.3e-05,0.089736,1.0,7405.858217,1.0,0.9986167466199196
http://dbpedia.org/resource/Helena_Suková,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Prague,1,0.858573,204108.0,0.001047,0.111908,0.350629,1.236125,8.7e-05,0.132481,1.0,7117.131013,1.0,0.9986167466199196
http://dbpedia.org/resource/Walter_Scott,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Edinburgh,1,0.227403,177770.0,0.000641,0.089087,0.678467,0.549375,0.000372,0.108686,1.0,3856.726925,1.0,0.9986167466199196
http://dbpedia.org/resource/Herbert_Hoover,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/West_Branch,_Iowa",1,0.298529,2175.0,0.012658,0.188059,0.705911,0.007125,0.000859,0.119484,0.0,198.585865,0.0,0.05348695727362204
http://dbpedia.org/resource/William_Ewart_Gladstone,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Lancashire,1,0.218591,759696.0,0.000292,0.089703,0.480898,0.507375,7.1e-05,0.123856,1.0,3712.496761,1.0,0.9986167466199196
http://dbpedia.org/resource/Chris_Evert,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Fort_Lauderdale,_Florida",1,0.098263,79764.0,0.001399,0.109274,0.558111,0.01975,0.000178,0.082551,0.0,1788.895688,0.0,0.06469418524870123
http://dbpedia.org/resource/Radek_Štěpánek,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Karviná,1,0.096521,1470.0,0.012821,0.085761,0.109245,0.0095,0.000272,0.039067,1.0,616.396483,0.0,0.9762069531889916
http://dbpedia.org/resource/Kobe_Bryant,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Philadelphia,1,0.158247,226548.0,0.000123,0.0728,0.11113,1.292875,8e-05,0.07343,0.0,3040.103188,1.0,0.9209699702387983
http://dbpedia.org/resource/John_Coltrane,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Hamlet,_North_Carolina",1,0.059136,1216.0,0.0,0.057729,0.0,0.027125,0.000103,0.030209,1.0,43296.918661,1.0,0.9969751485680864
http://dbpedia.org/resource/John_Adams,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Braintree,_Massachusetts",1,0.2766,5920.0,0.026667,0.139396,1.371169,0.0525,0.000621,0.173743,1.0,8477.772342,1.0,0.9986167466199196
http://dbpedia.org/resource/Judy_Garland,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Grand_Rapids,_Minnesota",1,0.057505,2816.0,0.0,0.061041,0.0,0.017125,3.4e-05,0.028835,1.0,4884.497474,1.0,0.9969751485680864
http://dbpedia.org/resource/Dean_Martin,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Steubenville,_Ohio",1,0.076066,13728.0,0.0,0.062984,0.0,0.038875,5.9e-05,0.052175,1.0,5416.88436,1.0,0.9970152757473095
http://dbpedia.org/resource/Rudyard_Kipling,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/British_Raj,1,0.31636,118530.0,0.002675,0.099204,3.441227,0.385875,0.000589,0.208874,1.0,4607.262231,1.0,0.9986167466199196
http://dbpedia.org/resource/Ivan_Ljubičić,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Banja_Luka,1,0.113394,5424.0,0.0,0.068283,0.0,0.020875,7.9e-05,0.030586,1.0,2461.500323,0.0,0.9905914113921211
http://dbpedia.org/resource/Tom_Cruise,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Syracuse,_New_York",1,0.107492,50280.0,0.0,0.07139,0.0,0.000125,5.4e-05,0.062741,0.0,10.952089,0.0,0.2665490581557456
http://dbpedia.org/resource/Michael_Jordan,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Brooklyn,1,0.129827,285338.0,0.00016,0.074237,0.114511,0.90075,4.5e-05,0.073884,0.0,3745.041662,1.0,0.9209699702387983
http://dbpedia.org/resource/Kelly_Clarkson,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Fort_Worth,_Texas",1,0.092471,135219.0,0.00091,0.067847,0.145648,0.181875,6.3e-05,0.052571,1.0,7037.53713,1.0,0.9986167466199196
http://dbpedia.org/resource/Monica_Seles,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Novi_Sad,1,0.106641,30672.0,0.00161,0.063616,0.157676,0.12925,3.4e-05,0.029837,1.0,4120.370071,1.0,0.9981872753673566
http://dbpedia.org/resource/Paul_Haarhuis,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Eindhoven,1,0.094859,14040.0,0.003195,0.097565,0.105762,0.053625,0.000238,0.051425,1.0,6787.037956,0.0,0.9762069531889916
http://dbpedia.org/resource/Tom_Hanks,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Concord,_California",1,0.06901,10602.0,0.0,0.064163,0.0,0.00175,8.6e-05,0.052513,0.0,145.783616,0.0,0.2665490581557456
http://dbpedia.org/resource/Tim_Henman,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Oxford,1,0.102074,25074.0,0.000709,0.064541,0.137838,0.041125,0.000229,0.033854,0.0,3620.546841,0.0,0.06619647297759462
http://dbpedia.org/resource/George_Orwell,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Motihari,1,0.063562,920.0,0.0,0.068658,0.0,0.0005,6.8e-05,0.027827,0.0,47.351106,0.0,0.27704473600771345
http://dbpedia.org/resource/Mitt_Romney,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Detroit,1,0.239498,154014.0,0.000244,0.086923,0.45512,0.024375,0.00013,0.096301,0.0,2193.747147,0.0,0.06469418524870123
http://dbpedia.org/resource/Ron_Paul,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Pittsburgh,1,0.236537,107576.0,0.000939,0.088835,0.683455,0.676125,0.000361,0.075166,0.0,2774.648816,1.0,0.9209699702387983
http://dbpedia.org/resource/Shaquille_O'Neal,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Newark,_New_Jersey",1,0.106534,95238.0,0.0,0.070445,0.0,0.00575,4e-05,0.065261,0.0,889.555681,0.0,0.2617745260866226
http://dbpedia.org/resource/Quentin_Tarantino,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Knoxville,_Tennessee",1,0.06885,39710.0,0.0,0.055013,0.0,0.00025,4.8e-05,0.044183,0.0,11.126465,0.0,0.2665490581557456
http://dbpedia.org/resource/Ted_Kennedy,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Boston,1,0.221584,224320.0,0.001063,0.08253,1.759321,0.46,0.000548,0.119147,1.0,3116.970746,1.0,0.9986167466199196
http://dbpedia.org/resource/Will.i.am,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Los_Angeles,1,0.182663,2383588.0,0.000328,0.075835,1.357115,1.081125,0.000118,0.094285,1.0,13060.077657,1.0,0.9986167466199196
http://dbpedia.org/resource/Robin_Williams,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Chicago,1,0.13149,942392.0,9.3e-05,0.065826,0.107772,1.58775,4.7e-05,0.065447,1.0,3193.340274,1.0,0.9986167466199196
http://dbpedia.org/resource/Andre_Agassi,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Las_Vegas,1,0.858573,78342.0,0.001599,0.123775,0.622158,0.1835,0.000156,0.157787,0.0,6111.405521,0.0,0.053897416415714994
http://dbpedia.org/resource/John_Lennon,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Liverpool,1,0.233817,589050.0,0.002528,0.091375,3.038048,0.058375,0.000242,0.170965,1.0,9902.520236,1.0,0.9986167466199196
http://dbpedia.org/resource/Paul_Simon,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Newark,_New_Jersey",1,0.094842,155727.0,0.0,0.067208,0.0,0.251,6.3e-05,0.046929,1.0,10697.978627,1.0,0.9970152757473095
http://dbpedia.org/resource/Michael_Jackson,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Los_Angeles,1,0.227836,4043048.0,0.000978,0.078734,5.634009,0.132375,0.000289,0.109833,1.0,10725.782443,0.0,0.9762069531889916
http://dbpedia.org/resource/John_Lennon,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/New_York_City,1,0.805068,4750218.0,0.000455,0.090208,3.729858,3.699375,9.5e-05,0.158345,1.0,2529.184736,0.0,0.9762069531889916
http://dbpedia.org/resource/Thomas_Jefferson,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Charlottesville,_Virginia",1,0.369919,77763.0,0.011976,0.125563,4.491215,0.154125,0.000544,0.233192,1.0,3950.389147,1.0,0.9986167466199196
http://dbpedia.org/resource/Saddam_Hussein,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Baghdad,1,0.346187,156160.0,0.015192,0.107878,5.835144,0.389125,0.001206,0.206414,1.0,5028.817008,1.0,0.9986167466199196
http://dbpedia.org/resource/Gerald_Ford,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Rancho_Mirage,_California",1,0.228397,59520.0,0.001883,0.113023,0.360674,0.008875,0.000131,0.149214,1.0,975.578383,0.0,0.9762069531889916
http://dbpedia.org/resource/Ray_Charles,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Beverly_Hills,_California",1,0.114428,56674.0,0.0,0.075011,0.0,0.113875,6.2e-05,0.060059,1.0,3448.375402,1.0,0.9970152757473095
http://dbpedia.org/resource/Andrew_Jackson,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Nashville,_Tennessee",1,0.223466,393975.0,0.000734,0.091466,0.608228,0.407625,0.000101,0.139055,1.0,3552.278129,1.0,0.9986167466199196
http://dbpedia.org/resource/Benjamin_Franklin,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Philadelphia,1,0.279807,445005.0,0.000983,0.086148,3.219892,1.3515,0.000866,0.15417,1.0,11507.424896,1.0,0.9986167466199196
http://dbpedia.org/resource/Ella_Fitzgerald,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Beverly_Hills,_California",1,0.132535,33609.0,0.0,0.083556,0.0,0.0045,7.1e-05,0.100841,0.0,3408.323781,0.0,0.2617745260866226
http://dbpedia.org/resource/Patrick_Frawley,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Santa_Monica,_California",1,0.06308,10672.0,0.0,0.057815,0.0,0.174625,0.000182,0.031004,0.0,4176.762831,1.0,0.7944162033779459
http://dbpedia.org/resource/Dizzy_Gillespie,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Englewood,_New_Jersey",1,0.110429,24596.0,0.0,0.079194,0.0,0.085625,0.000153,0.079277,1.0,3918.559495,1.0,0.9970152757473095
http://dbpedia.org/resource/Ernest_Hemingway,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Ketchum,_Idaho",1,0.229369,1734.0,0.036585,0.142628,1.171224,0.014875,0.00158,0.171191,0.0,1219.009792,0.0,0.053897416415714994
http://dbpedia.org/resource/Dean_Martin,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Beverly_Hills,_California",1,0.319548,68536.0,0.001312,0.11265,0.721348,0.012625,0.000154,0.12766,0.0,2631.484547,0.0,0.053897416415714994
http://dbpedia.org/resource/Bob_Marley,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Miami,1,0.256889,226864.0,0.000751,0.090481,0.844991,0.012875,0.000162,0.102423,0.0,820.288332,0.0,0.06469418524870123
http://dbpedia.org/resource/Eduard_Kubat,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Potsdam,1,0.119422,4352.0,0.0,0.089041,0.0,0.0535,0.000297,0.07868,1.0,4168.615009,1.0,0.9970152757473095
http://dbpedia.org/resource/Calvin_Coolidge,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Northampton,_Massachusetts",1,0.256614,37248.0,0.005208,0.118132,0.815793,0.063375,0.00019,0.159458,1.0,4466.74027,1.0,0.9986167466199196
http://dbpedia.org/resource/C._S._Lewis,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Oxford,1,0.331125,72436.0,0.001386,0.107091,1.531574,0.206875,0.000378,0.142735,1.0,4041.410001,1.0,0.9986167466199196
http://dbpedia.org/resource/James_Stewart,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Beverly_Hills,_California",1,0.330205,65900.0,0.001319,0.109888,0.621335,0.115875,9.3e-05,0.138229,1.0,3486.392333,1.0,0.9986167466199196
http://dbpedia.org/resource/Edward_Drinker_Cope,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Philadelphia,1,0.893524,89001.0,0.000247,0.100015,0.215389,2.289375,6.9e-05,0.118654,1.0,2865.716148,1.0,0.9986167466199196
http://dbpedia.org/resource/Stanley_Kubrick,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Childwickbury,1,0.049357,81.0,0.0,0.060917,0.0,0.0,2.6e-05,0.027942,0.0,-18.059367,0.0,0.27704473600771345
http://dbpedia.org/resource/Rachel_Rosenthal,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Los_Angeles,1,0.118611,75430.0,6.6e-05,0.061515,0.09904,0.889375,0.000118,0.053287,1.0,2516.562409,1.0,0.9986167466199196
http://dbpedia.org/resource/Waylon_Jennings,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Chandler,_Arizona",1,0.071727,10864.0,0.0,0.065275,0.0,0.060625,9e-05,0.046405,1.0,5249.747309,1.0,0.9970152757473095
http://dbpedia.org/resource/Asa_Gray,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Cambridge,_Massachusetts",1,0.07097,268054.0,0.0,0.06034,0.0,0.212125,1.7e-05,0.037462,0.0,3324.484057,1.0,0.7315912260801174
http://dbpedia.org/resource/John_Ford,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Palm_Desert,_California",1,0.085664,18480.0,0.0,0.071618,0.0,0.062,4.2e-05,0.064701,1.0,5063.052368,1.0,0.9970152757473095
http://dbpedia.org/resource/Sivaji_Ganesan,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Chennai,1,0.229438,791612.0,0.001334,0.092158,1.104488,0.66475,0.00075,0.122945,1.0,7500.1245,1.0,0.9986167466199196
http://dbpedia.org/resource/Nancy_Spero,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/New_York_City,1,0.091766,143946.0,4.2e-05,0.055655,0.100422,1.122625,0.000109,0.027822,0.0,2838.768934,1.0,0.8994384279125708
http://dbpedia.org/resource/Cary_Grant,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Davenport,_Iowa",1,0.071801,45592.0,0.0,0.059493,0.0,0.00025,3e-05,0.04702,0.0,9.507914,0.0,0.2665490581557456
http://dbpedia.org/resource/Charlie_Parker,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/New_York_City,1,0.346187,1343496.0,0.000416,0.080181,3.116978,1.2155,0.00042,0.116766,1.0,2846.949591,1.0,0.9986167466199196
http://dbpedia.org/resource/Oscar_Peterson,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Mississauga,1,0.07635,28032.0,0.001585,0.057186,0.156988,0.100125,0.00011,0.036672,1.0,3781.438714,1.0,0.9986167466199196
http://dbpedia.org/resource/Johann_Ludwig_Hannemann,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Kiel,1,0.150559,5976.0,0.0,0.076102,0.0,0.091,0.000137,0.058215,1.0,4366.430289,1.0,0.9970152757473095
http://dbpedia.org/resource/Warren_G._Harding,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/San_Francisco,1,0.171561,711550.0,0.000365,0.075337,0.215524,1.088875,6.7e-05,0.083618,1.0,3822.578553,1.0,0.9986167466199196
http://dbpedia.org/resource/Gottfried_Wilhelm_Leibniz,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Hanover,1,0.208882,126528.0,0.002356,0.092396,0.490306,0.13375,6.5e-05,0.066716,0.0,4386.061666,1.0,0.9209699702387983
http://dbpedia.org/resource/Arthur_C._Clarke,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Colombo,1,0.138222,166290.0,0.000641,0.079661,0.112069,0.21625,0.000107,0.059234,1.0,3007.380675,1.0,0.9986167466199196
http://dbpedia.org/resource/Henry_Fonda,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Los_Angeles,1,0.170682,1659460.0,0.000197,0.073436,0.840038,0.067125,0.000111,0.092939,0.0,2162.647281,0.0,0.06469418524870123
http://dbpedia.org/resource/Éamon_de_Valera,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Blackrock,_Dublin",1,0.13272,12220.0,0.0,0.114183,0.0,0.0085,0.000266,0.103117,1.0,1969.932398,0.0,0.9899023703767358
http://dbpedia.org/resource/Charlton_Heston,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Beverly_Hills,_California",1,0.114378,56674.0,0.0,0.082538,0.0,0.103,3.8e-05,0.094389,1.0,3481.968673,1.0,0.9970152757473095
http://dbpedia.org/resource/Kishore_Kumar,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Mumbai,1,0.161243,344625.0,0.000857,0.078125,0.730031,0.90025,0.000931,0.104559,1.0,3085.403712,1.0,0.9986167466199196
http://dbpedia.org/resource/Clark_Gable,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/California,1,0.226298,1989976.0,0.000164,0.07463,1.016191,4.3935,6.4e-05,0.094537,1.0,4099.644017,1.0,0.9986167466199196
http://dbpedia.org/resource/Michael_Jackson,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Los_Angeles,1,0.227836,4043048.0,0.000978,0.078734,5.634009,0.132375,0.000289,0.109833,1.0,10725.782443,0.0,0.9762069531889916
http://dbpedia.org/resource/William_S._Burroughs,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Lawrence,_Kansas",1,0.105732,14848.0,0.003195,0.06759,0.121215,0.05825,0.000132,0.036534,1.0,4623.439718,1.0,0.9986167466199196
http://dbpedia.org/resource/Ferdinand_von_Mueller,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Melbourne,1,0.107765,226200.0,0.000527,0.067571,0.332221,1.419875,0.000332,0.049897,0.0,2900.845102,1.0,0.9227394102781195
http://dbpedia.org/resource/David_Hume,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Edinburgh,1,0.893524,407645.0,0.000313,0.110769,0.217622,0.53225,7.7e-05,0.151164,0.0,6100.658811,0.0,0.053897416415714994
http://dbpedia.org/resource/M._G._Ramachandran,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Chennai,1,0.866644,479847.0,0.00243,0.112296,2.222634,0.97425,0.000686,0.211747,0.0,2352.965382,1.0,0.9056407410390581
http://dbpedia.org/resource/Abbas_Mahmoud_al-Aqqad,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Cairo,1,0.258771,14656.0,0.002179,0.097041,1.160859,0.37675,0.002236,0.089386,0.0,7509.775799,1.0,0.9209699702387983
http://dbpedia.org/resource/Jim_Dickinson,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Memphis,_Tennessee",1,0.253016,22904.0,0.000606,0.096656,0.513898,0.26225,0.000695,0.085302,1.0,5856.108736,1.0,0.9986167466199196
http://dbpedia.org/resource/Gary_Cooper,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Los_Angeles,1,0.153326,1402998.0,6.6e-05,0.069879,0.103934,2.109,4.5e-05,0.086357,1.0,2573.476487,1.0,0.9986167466199196
